,anio,elec,partido,votos,censo
3607,2019,Gobernacin,COALPARTIDODELAULIBERALJUSTALIBRESCENTRODEMOCRTICOMIRA,216109,391952
3608,2019,Gobernacin,COALPARTIDOLIBERALPARTIDODELAUCAMBIORADICALPARTIDOASI,82618,75939
3609,2019,Gobernacin,COALTODOSPORELVALLEDELCAUCA,953358,322493
3610,2019,Gobernacin,COALTODOSPORUNNUEVOCOMIENZO,13996,20656
3611,2019,Gobernacin,GRUPOSIGNIFICATIVODECIUDADANOSCIENPORCIENTOPORSUCRE,143568,208735
3612,2019,Gobernacin,GSCCOMPROMISOCIUDADANOPORANTIOQUIA,45234,978083
3613,2019,Gobernacin,GSCDELAMANODELPUEBLO,52865,145126
3614,2019,Gobernacin,GSCELNORTEQUEQUEREMOSCONMARTNMARTNEZ,34499,276631
3615,2019,Gobernacin,GSCFUERZACIUDADANAMAGDALENA,344952,217084
3616,2019,Gobernacin,GSCPORUNVALLECOMOTIENEQUESER,22039,322493
3617,2019,Gobernacin,GSCSANTANDERENELCORAZN,12995,388399
3618,2019,Gobernacin,GSCSANTANDERNOSERINDE,39464,391952
3619,2019,Gobernacin,GSCTPUEDES,207627,978083
3620,2019,Gobernacin,MOVIMIENTOALTERNATIVOINDGENAYSOCIAL,36664,661443
3621,2019,Gobernacin,MOVIMIENTOAUTORIDADESINDGENASDECOLOMBIAAICO,62964,937996
3622,2019,Gobernacin,PARTIDOADA,127056,1488795
3623,2019,Gobernacin,PARTIDOALIANZASOCIALINDEPENDIENTEASI,95146,1504915
3624,2019,Gobernacin,PARTIDOALIANZAVERDE,316080,1277225
3625,2019,Gobernacin,PARTIDOCAMBIORADICAL,175076,336957
3626,2019,Gobernacin,PARTIDOCENTRODEMOCRTICO,1158733,2695827
3627,2019,Gobernacin,PARTIDOCOLOMBIAHUMANAUNINPATRITICA,49783,644376
3628,2019,Gobernacin,PARTIDOCOLOMBIAJUSTALIBRES,382345,4212304
3629,2019,Gobernacin,PARTIDOCOLOMBIARENACIENTE,126515,2237410
3630,2019,Gobernacin,PARTIDOCONSERVADORCOLOMBIANO,252743,1843649
3631,2019,Gobernacin,PARTIDODEREIVINDICACINTNICAPRE,9631,435483
3632,2019,Gobernacin,PARTIDOLIBERALCOLOMBIANO,705875,577000
3633,2019,Gobernacin,PARTIDOPOLODEMOCRTICOALTERNATIVO,55022,1118674
3634,2019,Gobernacin,PARTIDOSOCIALDEUNIDADNACIONALPARTIDODELAU,31684,132773
3635,2019,Gobernacin,VOTOSENBLANCO,1870454,7569307
3636,2019,Gobernacin,VOTOSNOMARCADOS,1742688,7570989
3637,2019,Gobernacin,VOTOSNULOS,420767,7570318
3638,2022,CmaraCITREP,AFROCIMARRNPUTUMAYO,546,10796
3639,2022,CmaraCITREP,AFRODESCAPTULOTUMACOTNICO,433,3812
3640,2022,CmaraCITREP,ANDEMVI,88,24720
3641,2022,CmaraCITREP,ASOCAGROPECUARIAMUJERESVCTIMASDEJERICASOMUVIJ,7508,3448
3642,2022,CmaraCITREP,ASOCAMPROARIARI,3236,8612
3643,2022,CmaraCITREP,ASOCCAMPESINAPARAELDESARROLLOAGROPECUARIODESIMIT,2342,5029
3644,2022,CmaraCITREP,ASOCCOMMUJERESVCTIMASCONFLICTOARMADOCHARCONARIO,176,5455
3645,2022,CmaraCITREP,ASOCCOR,1235,21979
3646,2022,CmaraCITREP,ASOCDESPLAZADOSPORVIOLENCIARADICADOSENAGUSTNCODAZZI,474,31984
3647,2022,CmaraCITREP,ASOCIACINAFROCOLOMBIANASERNEGROESMSSABROSO,248,7407
3648,2022,CmaraCITREP,ASOCIACINAFRODESCENDIENTESDENUEVOTAYAFRODENUTAY,3449,3448
3649,2022,CmaraCITREP,ASOCIACINAGROPECUARIADEAFRODESCENDIENTESDESPLAZADOS,1048,16230
3650,2022,CmaraCITREP,ASOCIACINAGROPECUARIADELCUNIMIAAGROCUM,871,9580
3651,2022,CmaraCITREP,ASOCIACINAGROPECUARIAMIXTAMARIALAALTA,1363,10343
3652,2022,CmaraCITREP,ASOCIACINAGROPECUARIOSTRONCALDELCARIBE,274,34239
3653,2022,CmaraCITREP,ASOCIACINALIANZAPORLAVIDA,9070,33129
3654,2022,CmaraCITREP,ASOCIACINCAMPESINADEPRODUCTORESAGROPECUARIOSDELDIVISOACAPRADIV,1413,9580
3655,2022,CmaraCITREP,ASOCIACINCOLOMBIAPROFUNDA,0,26649
3656,2022,CmaraCITREP,ASOCIACINCOMITDEDESPLAZADOSMANODEDIOSNUEVOAMANECERASOCODEMAN,1442,22651
3657,2022,CmaraCITREP,ASOCIACINCOMUNITARIADEPOBLACINDESPLAZADADELMUNICIPIODELCHARCONARIOLAMINGA,173,4673
3658,2022,CmaraCITREP,ASOCIACINCONSEJODEAUTORIDADESWOUNDEKO,1999,9674
3659,2022,CmaraCITREP,ASOCIACINDEAFROCOLOMBIANOSDELGUAVIARE,549,8818
3660,2022,CmaraCITREP,ASOCIACINDEAPICULTORESDECOLOSO,356,12725
3661,2022,CmaraCITREP,ASOCIACINDEASPIRANTESALRETORNODELPREDIORENACER,338,25185
3662,2022,CmaraCITREP,ASOCIACINDECAMPESINOSDELSURDECRDOBAASCSUCOR,7196,3448
3663,2022,CmaraCITREP,ASOCIACINDECAMPESINOSDEURAB,628,10856
3664,2022,CmaraCITREP,ASOCIACINDECAMPESINOSUNIDOSDECAUCASIAASOCAMUC,254,22685
3665,2022,CmaraCITREP,ASOCIACINDECAMPESINOSYPOBLACINDESPLAZADAYCOMUNIDADESNEGRASENVALLEDUPARCAMPODES,41,34100
3666,2022,CmaraCITREP,ASOCIACINDECONSEJOSCOMUNITARIOSYORGANIZACIONESTNICOTERRITORIALESENNARIO,8600,3226
3667,2022,CmaraCITREP,ASOCIACINDEDESPLAZADOSDELMUNICIPIODEBRICEO,2172,21757
3668,2022,CmaraCITREP,ASOCIACINDEDESPLAZADOSDELMUNICIPIODEELDONCELLO,1267,6682
3669,2022,CmaraCITREP,ASOCIACINDEDESPLAZADOSDELSURDELTOLIMA,576,6783
3670,2022,CmaraCITREP,ASOCIACINDEDESPLAZADOSDENECOCLASODENE,2961,10856
3671,2022,CmaraCITREP,ASOCIACINDEDESPLAZADOSDEPEASCOLORADASFLORENCIA,381,6570
3672,2022,CmaraCITREP,ASOCIACINDEDESPLAZADOSFUTUROSDELMAANA,5645,23009
3673,2022,CmaraCITREP,ASOCIACINDEDESPLAZADOSYMUJERESDEANTIOQUIAADMA,791,22814
3674,2022,CmaraCITREP,ASOCIACINDEFAMILIASDESPLAZADASDEHACARASOFADHACA,7001,3554
3675,2022,CmaraCITREP,ASOCIACINDEHOMBRESDEMITIERRA,6710,9743
3676,2022,CmaraCITREP,ASOCIACINDEJUVENTUDEMPRENDEDORAYVCTIMADELCONFLICTO,1279,10729
3677,2022,CmaraCITREP,ASOCIACINDEMUJERESDESPLAZADASDELMETAASOMUDEM,1211,9627
3678,2022,CmaraCITREP,ASOCIACINDEMUJERESDIOSESAMOR,3035,4629
3679,2022,CmaraCITREP,ASOCIACINDEMUJERESPRODUCTORASDECRNICOSDELCAQUETA,1178,6746
3680,2022,CmaraCITREP,ASOCIACINDEMUJERESVCTIMASDEVILLAGARZNADMUVIV,1069,10796
3681,2022,CmaraCITREP,ASOCIACINDEPEQUEOSPRODUCTORESAFRODESCENDIENTEDELAZONAPLATANERADESANONOFRE,2199,12214
3682,2022,CmaraCITREP,ASOCIACINDEPRODUCTORESAGROINDUSTRIALESDEMONTERREYSUR,1691,4667
3683,2022,CmaraCITREP,ASOCIACINDEPRODUCTORESDECACAOAPROCASUR,3725,4862
3684,2022,CmaraCITREP,ASOCIACINDEPRODUCTORESDEMESALLANA,4449,3554
3685,2022,CmaraCITREP,ASOCIACINDEPRODUCTORESPARALAGESTINYDESARROLLOCOMUNITARIO,5243,22190
3686,2022,CmaraCITREP,ASOCIACINDESOBREVIVIENTESDEMINASANTIPERSONALLUCHANDOPORLADIGNIDADYLAPAZ,1869,7177
3687,2022,CmaraCITREP,ASOCIACINDEVCTIMASCAMINOSDEESPERANZALASMERCEDES,2968,3258
3688,2022,CmaraCITREP,ASOCIACINDEVCTIMASDELAVIOLENCIAENRIOSUCIOCLAMORES,1550,10856
3689,2022,CmaraCITREP,ASOCIACINDEVCTIMASDELCESARASOVICE,608,27935
3690,2022,CmaraCITREP,ASOCIACINDEVCTIMASFORJANDOFUTUROFORFUR,307,8876
3691,2022,CmaraCITREP,ASOCIACINDEVCTIMASINTERCULTURALYREGIONAL,2333,6012
3692,2022,CmaraCITREP,ASOCIACINDEVCTIMASMILITARESASOVIMIL,1212,10168
3693,2022,CmaraCITREP,ASOCIACINDEVCTIMASRENACERSIGLOXXI,4252,21152
3694,2022,CmaraCITREP,ASOCIACINELPROGRESO,346,10796
3695,2022,CmaraCITREP,ASOCIACINFAMILIARYAMIGOSDELCHOCOASFACHOCO,2395,11501
3696,2022,CmaraCITREP,ASOCIACINGRANJAINTEGRALTAMARINDOGRANITA,212,7177
3697,2022,CmaraCITREP,ASOCIACININTEGRALCAMPESINOSDECAITOASICAC,996,10765
3698,2022,CmaraCITREP,ASOCIACINLAMESAMINERASEGOVIAREMEDIOS,1125,23221
3699,2022,CmaraCITREP,ASOCIACINMARIAMECHE,1404,25878
3700,2022,CmaraCITREP,ASOCIACINMUJERYTERRITORIO,414,12271
3701,2022,CmaraCITREP,ASOCIACINMUNICIPALDEPESCADORESARTESANALESDELMUNICIPIODETUMACONARIOLOSFAENEROSDELMAR,359,3932
3702,2022,CmaraCITREP,ASOCIACINMUNICIPALDEUSUARIOSCAMPESINOSDETIMBIQU,1212,2721
3703,2022,CmaraCITREP,ASOCIACINNACIONALDEDESPLAZADOSUNIDOSDECOLOMBIA,195,31331
3704,2022,CmaraCITREP,ASOCIACINORGANIZADADECAMPESINOSPRODUCTIVOSASOCAMPRO,1148,10074
3705,2022,CmaraCITREP,ASOCIACINPARAELDESARROLLOCULTURALYEDUCATIVO,1208,28113
3706,2022,CmaraCITREP,ASOCIACINPAZESVIDAPAVIDA,17741,33785
3707,2022,CmaraCITREP,ASOCIACINPROTEGER,7097,22408
3708,2022,CmaraCITREP,ASOCIACINUNIDOSLASIBERIA,653,10464
3709,2022,CmaraCITREP,ASOCIACINVCTIMASDECRIMENESDELESTADOASORVIMM,512,4462
3710,2022,CmaraCITREP,ASOCIACINVCTIMASNCLEOSANTIAGOPREZASVICNUSAPER,3006,6783
3711,2022,CmaraCITREP,ASOCPORLADIGNIDADDELASVCTIMASASOVIPM,1450,8612
3712,2022,CmaraCITREP,ASOCPRODAGROPECUARIOSVEREDALAESPERANZAASPROAGES,2014,22780
3713,2022,CmaraCITREP,ASOCPRODUCTORESCAMPESINOSYVCTIMASDELSURBOLIVAR,204,4862
3714,2022,CmaraCITREP,ASOCRETORNORENACIENDOELCAMPOSANTARITAYBALSILLASDEATACO,2149,6783
3715,2022,CmaraCITREP,ASOCUSUARIOSHOSPITALROSARIOPUMAREJODELPEZ,117,33938
3716,2022,CmaraCITREP,ASOCVCTIMASDESPLAZADOSCONFLICTOARMADODESANTAROSAADESAN,1966,4629
3717,2022,CmaraCITREP,ASOENTORNO,674,11456
3718,2022,CmaraCITREP,ASOGRECAN,231,22660
3719,2022,CmaraCITREP,ASOINTEC,12566,20885
3720,2022,CmaraCITREP,ASOLIVIPAZ,230,7073
3721,2022,CmaraCITREP,ASOMEVCTIMAS,755,8938
3722,2022,CmaraCITREP,ASOVCOMPARTIRASOCIACINDEVCTIMASDELCONFLICTO,988,7177
3723,2022,CmaraCITREP,ASPROAME,8514,10032
3724,2022,CmaraCITREP,ASPROPISAT,522,3448
3725,2022,CmaraCITREP,CABILDODERESGUARDOINDGENAMAYABANGLOMA,1208,26105
3726,2022,CmaraCITREP,CABILDOMENORINDGENADEMEDIASOMBRA,1422,14930
3727,2022,CmaraCITREP,COMIT2DEMAYO,2334,10706
3728,2022,CmaraCITREP,COMITDEGANADEROSDELAMONTAITA,1427,7281
3729,2022,CmaraCITREP,COMITDEVCTIMASRESTITUCINDETIERRAVIDASANVICENTEDELCAGUN,811,8132
3730,2022,CmaraCITREP,COMITPERMANENTEPORLADEFENSADELOSDERECHOSHUMANOSARAUCA,1608,7177
3731,2022,CmaraCITREP,COMUNIDADINDGENAAMOYALAVIRGINIA,1752,6783
3732,2022,CmaraCITREP,COMUNIDADINDGENASANLUIS,733,9785
3733,2022,CmaraCITREP,COMUNIDADINDGENAZENDEGALAPA,632,12973
3734,2022,CmaraCITREP,COMUPAZ,1112,11466
3735,2022,CmaraCITREP,CONCOMUNITAFROCOLMARCELINOOCHOAALVAREZCATELO,8740,25748
3736,2022,CmaraCITREP,CONCOMUNITCMUDSNEGRASLAJAGUADEIBIRICO,260,36714
3737,2022,CmaraCITREP,CONSEJOCOMUNITARIOAGRICULTORESDELPATAGRANDE,487,3799
3738,2022,CmaraCITREP,CONSEJOCOMUNITARIOBAJOMIRAYFRONTERA,7145,3275
3739,2022,CmaraCITREP,CONSEJOCOMUNITARIODELACOMUNIDADNEGRADEAGUACLARA,3476,2863
3740,2022,CmaraCITREP,CONSEJOCOMUNITARIODELAPLATABAHAMALAGA,3201,2978
3741,2022,CmaraCITREP,CONSEJOCOMUNITARIODELOSROSLALARGAYTUMARAD,1506,11079
3742,2022,CmaraCITREP,CONSEJOCOMUNITARIODELRONAYA,7546,3106
3743,2022,CmaraCITREP,CONSEJOCOMUNITARIODELROYURUMANGU,3030,2994
3744,2022,CmaraCITREP,CONSEJOCOMUNITARIODEPORCEMEDIO,942,23207
3745,2022,CmaraCITREP,CONSEJOCOMUNITARIOLOSANDES,7081,10729
3746,2022,CmaraCITREP,CONSEJOCOMUNITARIOMAYORCONDOTOROIR,272,11051
3747,2022,CmaraCITREP,CONSEJOCOMUNITARIOMAYORDENOVITACOCOMAN,12057,9791
3748,2022,CmaraCITREP,CONSEJOCOMUNITARIOPANAMDEARAUCA,1295,6012
3749,2022,CmaraCITREP,CONSEJOCOMUNITARIOPEDEGUITAYMANCILLA,221,11924
3750,2022,CmaraCITREP,CONSEJOCOMUNITARIOROCURBARAD,993,11189
3751,2022,CmaraCITREP,CONSEJOCOMUNITARIOROJIGUAMIAND,317,11207
3752,2022,CmaraCITREP,CONSEJOCOMUNITARIOTABLNSALADO,1160,3709
3753,2022,CmaraCITREP,CONSEJOCOMUNITARIOVERDEMANDELA,12111,3441
3754,2022,CmaraCITREP,CONSEJOCOMUNITCMUDSNEGRASGUACOCHELOSCARDONALES,1342,27401
3755,2022,CmaraCITREP,COOPSOCIALMULTIACTIVATRABAJANDOJUNTOSCOOSOCIALTJ,270,14351
3756,2022,CmaraCITREP,COORDDEPTALORGSOCAMBIENTALESCAMPESINASCAQUETACOORDOSAC,951,7324
3757,2022,CmaraCITREP,CORPMESAFORTALECIMIENTODEORGPOBLACINDESPLAZADANORTEDESANTANDER,5709,4115
3758,2022,CmaraCITREP,CORPORACINAMBIENTALYSOCIALCONSTRUYENDOPAZCOAPAZ,637,32444
3759,2022,CmaraCITREP,CORPORACINCONSTRUCTORESDEPAZYDESARROLLOSOSTENIBLE,854,25975
3760,2022,CmaraCITREP,CORPORACINCORAZONESVERDES,195,22664
3761,2022,CmaraCITREP,CORPORACINCREAMOSURABCORPOCREAMOS,575,12996
3762,2022,CmaraCITREP,CORPORACINDEDESPLAZADOSMICONSUELOCAMPESINOMICONCAMP,2041,8612
3763,2022,CmaraCITREP,CORPORACINFELICIDADCOMPARTIDA,1585,11863
3764,2022,CmaraCITREP,CORPORACININTERTNICAYECUMNICAPORELDESARROLLOLARECONCILIACINYLAPAZTERRITORIAL,874,10614
3765,2022,CmaraCITREP,CORPORACINMUNICIPALAGROECOLGICADEALGECIRASCOMUNAS,538,14242
3766,2022,CmaraCITREP,CORPORACINNARRARPARAVIVIR,21018,10192
3767,2022,CmaraCITREP,CORPORACINPARAELDESARROLLOCOMUNITARIORINCNDELMAR,733,11637
3768,2022,CmaraCITREP,CORPORACINREDDECONSEJOSCOMUNITARIOSDELPACFICOSURRECOMPAS,14009,3647
3769,2022,CmaraCITREP,CORPORACINREDDEPARTAMENTALDEDEFENSORESDEDERECHOSHUMANOS,831,3953
3770,2022,CmaraCITREP,CORPORACINREDESC,3611,10976
3771,2022,CmaraCITREP,CORPORACINSOCIALYDEPORTIVACOMUNIDADESNEGRASAFRODECENDIENTESDETURBOHARAMBE,251,10856
3772,2022,CmaraCITREP,CORPORACINVISINGENTECORPOVIGENTE,1109,23317
3773,2022,CmaraCITREP,CRECIENDOJUNTOALRO,402,4888
3774,2022,CmaraCITREP,CREDHOS,332,5462
3775,2022,CmaraCITREP,FEDERACINAGROMINERADELSURDEBOLIVARFEDEAGROMISBOL,902,4293
3776,2022,CmaraCITREP,FUNAFROPECOR,211,4282
3777,2022,CmaraCITREP,FUNDACINAFRODESCENDIENTEGENTEACTIVA,233,32840
3778,2022,CmaraCITREP,FUNDACINALCATRAZ,369,9188
3779,2022,CmaraCITREP,FUNDACINAMIGOSPORUNMEJORFUTURO,1169,11678
3780,2022,CmaraCITREP,FUNDACINAYUDMOSNOS,229,25449
3781,2022,CmaraCITREP,FUNDACINCOMUNIDADTERAPUTICAFUERZAYVOLUNTAD,754,23405
3782,2022,CmaraCITREP,FUNDACINDEDESPLAZADOSCAMPESINOSDELPACFICOSURDESCAPADA,209,2774
3783,2022,CmaraCITREP,FUNDACINDEDESPLAZADOSDEARACATACA,328,36285
3784,2022,CmaraCITREP,FUNDACINDEMUJERESDESPLAZADASYVCTIMASPORELCONFLICTO,122,26237
3785,2022,CmaraCITREP,FUNDACINDESPLAZADOSVCTIMASDELAVIOLENCIADELTOLIMA,795,6783
3786,2022,CmaraCITREP,FUNDACINDEVCTIMASDELCESARFUNDAVICE,277,33449
3787,2022,CmaraCITREP,FUNDACINDIOCESANACOMPARTIR,232,10856
3788,2022,CmaraCITREP,FUNDACINESPERANZAMDICA,7027,22174
3789,2022,CmaraCITREP,FUNDACINETNOEDUCATIVAEMPRESARIALFUNDEE,51,3507
3790,2022,CmaraCITREP,FUNDACINFESTIVALNACIONALDELBULLERENGUE,1534,11817
3791,2022,CmaraCITREP,FUNDACINGRUPOAMIGOSDELABIBLIOTECA,670,10796
3792,2022,CmaraCITREP,FUNDACINHUELLANATIVA,652,25256
3793,2022,CmaraCITREP,FUNDACINIGUALDADSOCIAL,4069,7234
3794,2022,CmaraCITREP,FUNDACINLANUEVACOLONIAUNIDA,1096,23996
3795,2022,CmaraCITREP,FUNDACINMILJOVENESPORELPROGRESODEUNPUEBLO,2076,6783
3796,2022,CmaraCITREP,FUNDACINMODERNOSIGLOXXI,106,9614
3797,2022,CmaraCITREP,FUNDACINMVC,159,24177
3798,2022,CmaraCITREP,FUNDACINNIOSYNIASYADOLESCENTESDECOLOMBIA,251,15260
3799,2022,CmaraCITREP,FUNDACINPARAELDESARROLLOALTERNATIVOAMBIENTALTURSTICO,2757,2952
3800,2022,CmaraCITREP,FUNDACINPARAELDESARROLLOECOLGICOYLACONSTRUCCINFUNDACON,96,3582
3801,2022,CmaraCITREP,FUNDACINPARAELDESARROLLOINTEGRALDEVCTIMASYDISCAPACITADOSFUNDAMASVIDA,1351,10856
3802,2022,CmaraCITREP,FUNDACINPARAELDESARROLLOSOCIALDELAORINOQUA,428,6012
3803,2022,CmaraCITREP,FUNDACINPARAELDESARROLLOSOCIALYEMPRESARIALFUNDESOE,396,7637
3804,2022,CmaraCITREP,FUNDACINPESCAITO,254,25613
3805,2022,CmaraCITREP,FUNDACINPORUNVIVIRMEJORFUNVIMEJOR,3758,25748
3806,2022,CmaraCITREP,FUNDACINPROCRECER,292,27494
3807,2022,CmaraCITREP,FUNDACINPROGRESEMOSPACFICOFUNDAPROPA,1095,3060
3808,2022,CmaraCITREP,FUNDACINRENACERSOCIALDELPACFICOCOLOMBIANO,469,3079
3809,2022,CmaraCITREP,FUNDACINSOCIALAFROCOLOMBIANOSDELPACFICO,602,3342
3810,2022,CmaraCITREP,FUNDACINSOLUCIONESSOCIALESYEMPRESARIALESSOCIEM,930,3448
3811,2022,CmaraCITREP,FUNDACINVCTIMASCONFUTUROCIERTOFUNVICIERTO,343,6783
3812,2022,CmaraCITREP,FUNDDDHHYDIHARTEMEDIOAMBCULTURAPAZYRECREACIN,331,7234
3813,2022,CmaraCITREP,FUNVISOC,480,22101
3814,2022,CmaraCITREP,GENTEYBOSQUES,1255,22780
3815,2022,CmaraCITREP,GRUPOASOCIADOSAGROPECUARIOSSANTODOMINGO,1104,6012
3816,2022,CmaraCITREP,GRUPOEMPRESARIALAFROCOLOMBIANOFEDEAFRO,334,11466
3817,2022,CmaraCITREP,MUDEVISA,315,5029
3818,2022,CmaraCITREP,MUJERESVISIONARIAS,368,4300
3819,2022,CmaraCITREP,OBSERVATORIODEMOVSSOCPACESYCONFLICTOSWRAMBAFXIW,8769,21951
3820,2022,CmaraCITREP,ORGANIZACINDEETNIASAFRODESCENDIENTESDENUEVOTAYMUNICIPIODETIERRALTACORDOBAAFROTAY,436,3916
3821,2022,CmaraCITREP,ORGANIZACINDELAETNIAAFROCOLOMBIANAELPARASOOEAP,4467,3448
3822,2022,CmaraCITREP,ORGANIZACINSOCIALNEGRITUDESUNIDASNEGRIHUMA,5576,14759
3823,2022,CmaraCITREP,ORGANIZACINTNICACULTURALPLANDEVIDA,2241,22403
3824,2022,CmaraCITREP,PASDEPOCABUY,260,35823
3825,2022,CmaraCITREP,PORUNMAANAMEJOR,700,6783
3826,2022,CmaraCITREP,REDDEVCTIMASTEJEDORASDELAMEMORIA,2502,12293
3827,2022,CmaraCITREP,RESGUARDOINDGENACAMPOALEGRE,768,25878
3828,2022,CmaraCITREP,RESGUARDOINDGENAGABARRACATALAURA,3324,4194
3829,2022,CmaraCITREP,RESGUARDOINDGENAIROKA,3532,25092
3830,2022,CmaraCITREP,RESGUARDOINDGENAPEZDEGAITANIA,698,6783
3831,2022,CmaraCITREP,RESGUARDOINDGENAPIOYA,11537,21855
3832,2022,CmaraCITREP,RESGUARDOINDGENAZENDELALTOSANJORGE,3132,3448
3833,2022,CmaraCITREP,RESGUARDOINDGENAZENELVOLAO,1989,11466
3834,2022,CmaraCITREP,REVIVIRSIP,4291,10439
3835,2022,CmaraCITREP,TEJIENDOSUEOS,1703,10796
3836,2022,CmaraCITREP,UNIONDEORGSSOCIALESAGRARIASYAMBIENTALESUNIOS,1426,6502
3837,2022,CmaraCITREP,VICTIMS,2147,8612
3838,2022,CmaraCITREP,VOTOSENBLANCO,29200,159239
3839,2022,CmaraCITREP,VOTOSNOMARCADOS,58933,158968
3840,2022,CmaraCITREP,VOTOSNULOS,19760,162261
3841,2022,CmaraCITREP,YOSOYURAB,10447,10856
3842,2022,CmaraCITREP,ZANJNDEGARRAPATERO,6525,27840
3843,2022,CmaraIndgena,ASOCIACINNACIONALDECABILDOSYAUTORIDADESINDGENASENCOLOMBIAANICOL,7957,3903978
3844,2022,CmaraIndgena,CABILDOINDGENAAYWJAWASHI,7870,3533596
3845,2022,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENASOCIALMAIS,84637,5868206
3846,2022,CmaraIndgena,MOVIMIENTOAUTORIDADESINDGENASDECOLOMBIAAICO,27089,4589589
3847,2022,CmaraIndgena,PARTIDOINDGENACOLOMBIANOPIC,18828,4458371
3848,2022,CmaraIndgena,RESGUARDOINDGENAALTAYMEDIAGUAJIRA,5556,2789879
3849,2022,CmaraIndgena,RESGUARDOINDGENAZENDELALTOSANJORGE,2900,2240950
3850,2022,CmaraIndgena,TarjetonesNoMarcados,19524,4764160
3851,2022,CmaraIndgena,Votosenblanco,45459,5331197
3852,2022,CmaraIndgena,Votosnulos,17814,4416762
3853,2022,CmaraNegritudes,AFROMUTATA,1087,1319684
3854,2022,CmaraNegritudes,ALIANZANACIONALAFROCOLOMBIANA,2976,2023723
3855,2022,CmaraNegritudes,ASOCAFROCOLDESPLAZADOSMCPIOGUACARVALLEDELCAUCAADAG,2322,1832433
3856,2022,CmaraNegritudes,ASOCIACINAFRODESCENDIENTESDEARBOLETESAFRODESAR,996,1249104
3857,2022,CmaraNegritudes,CCLATOMA,25602,4107375
3858,2022,CmaraNegritudes,COACNEJA,937,736015
3859,2022,CmaraNegritudes,COMUNIDADDENEGROSDEAGUASBLANCAS,404,856374
3860,2022,CmaraNegritudes,CONMOGUZ,2456,1726514
3861,2022,CmaraNegritudes,CONSEJOCOMUNITARIOAFROZABALETAS,20189,4058366
3862,2022,CmaraNegritudes,CONSEJOCOMUNITARIOALTOPARASO,2296,1807878
3863,2022,CmaraNegritudes,CONSEJOCOMUNITARIOARCILLACARDNYTUNA,2113,1735229
3864,2022,CmaraNegritudes,CONSEJOCOMUNITARIOBOCASDELATRATOYLEONCITO,12306,1874998
3865,2022,CmaraNegritudes,CONSEJOCOMUNITARIOBOCASDETAPARAL,5270,2555512
3866,2022,CmaraNegritudes,CONSEJOCOMUNITARIODECOMUNIDADESNEGRASDECAMPOHERMOSO,6181,3220821
3867,2022,CmaraNegritudes,CONSEJOCOMUNITARIODECOMUNIDADESNEGRASDEGUAYABAL,11081,3469336
3868,2022,CmaraNegritudes,CONSEJOCOMUNITARIODECOMUNIDADESNEGRASSOCOLANDO,2942,2449277
3869,2022,CmaraNegritudes,CONSEJOCOMUNITARIODEFLAMENCOMUNICIPIODEMARALABAJA,2330,1793120
3870,2022,CmaraNegritudes,CONSEJOCOMUNITARIODELACOMUNIDADNEGRADEVILLAGLORIA,4074,2243301
3871,2022,CmaraNegritudes,CONSEJOCOMUNITARIODELACOMUNIDADNEGRALIMONES,39924,3468160
3872,2022,CmaraNegritudes,CONSEJOCOMUNITARIODELACOSTAPACFICACONCOSTA,12605,3382916
3873,2022,CmaraNegritudes,CONSEJOCOMUNITARIODELGUABAL,1624,1519802
3874,2022,CmaraNegritudes,CONSEJOCOMUNITARIODELOSCORREGIMIENTOSDESANANTONIOYELCASTILLOMUNICIPIODEELCERRITO,1750,1734009
3875,2022,CmaraNegritudes,CONSEJOCOMUNITARIODELROGUAJU,3963,1958933
3876,2022,CmaraNegritudes,CONSEJOCOMUNITARIODEVUELTAMANZA,1860,1735978
3877,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,4263,2652561
3878,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,11730,3251213
3879,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,25322,5532910
3880,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,7834,4166123
3881,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,7654,3059729
3882,2022,CmaraNegritudes,CONSEJOCOMUNITARIOPUERTOGIRN,2147,2063146
3883,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,1687,1969089
3884,2022,CmaraNegritudes,CONSEJOCOMUNITARIORIOCURBARAD,2681,1370984
3885,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,4015,2794419
3886,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,4056,2345342
3887,2022,CmaraNegritudes,CONSEJOCOMUNITPIEDRASBACHICHICORREGSANTACECILIA,3613,1641606
3888,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,1804,1609516
3889,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,1923,1424129
3890,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,1186,1423002
3891,2022,CmaraNegritudes,CORPORACINKOFIANNAN,1594,1880964
