,anio,eleccion,partido,pais,puesto,votos,censo
4583,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,AUSTRALIA,CANBERRACONSULADO,309,520
4584,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,AUSTRIA,VIENACONSULADO,42,1091
4585,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,BELGICA,BRUSELASCONSULADO,89,3080
4586,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,BOLIVIA,LAPAZCONSULADO,59,622
4587,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,BRASIL,BRASILIACONSULADO,118,654
4588,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,CANADA,CALGARYCONSULADO,1721,5114
4589,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,CHILE,ANTOFAGASTACONSULADO,383,3736
4590,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,CHINAREPUBLICAPOPULAR,BEIJINGEMBAJADA,30,213
4591,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,COREADELSUR,SEULEMBAJADA,7,247
4592,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,COSTARICA,SANJOSEEMBAJADA,543,9471
4593,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,CUBA,LAHABANACONSULADO,9,425
4594,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,CURAZAO,WILLEMSTADCONSULADO,62,1984
4595,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,DINAMARCA,COPENHAGUECONSULADO,10,334
4596,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ECUADOR,QUITOCONSULADO,654,15309
4597,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,EGIPTO,ELCAIROEMBAJADA,1,173
4598,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ELSALVADOR,SANSALVADORCONSULADO,60,591
4599,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,EMIRATOSARABESUNIDOS,ABUDHABICONSULADO,241,2087
4600,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ESPANA,BARCELONACONSULADO,1991,27149
4601,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ESTADOSUNIDOS,ATLANTACONSULADO,19151,10815
4602,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,FINLANDIA,HELSINKIEMBAJADA,12,330
4603,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,FRANCIA,PARISEMBAJADA,245,4544
4604,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,GHANA,ACCRACONSULADO,2,20
4605,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,GUATEMALA,GUATEMALACONSULADO,94,1506
4606,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,HONDURAS,TEGUCIGALPAEMBAJADA,29,515
4607,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,HUNGRIA,BUDAPESTCONSULADO,9,196
4608,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,INDIA,NUEVADELHIEMBAJADA,3,66
4609,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,INDONESIA,JAKARTACONSULADO,11,73
4610,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,INGLATERRA,LONDRESCONSULADO,434,15893
4611,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,IRLANDA,DUBLNCONSULADO,21,339
4612,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ISRAEL,TELAVIVCONSULADO,38,1306
4613,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ITALIA,MILANCONSULADO,181,5213
4614,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,JAMAICA,KINGSTONCONSULADO,10,104
4615,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,JAPON,TOKIOCONSULADO,30,892
4616,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,KENIA,NAIROBIEMBAJADA,2,83
4617,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,LIBANO,BEIRUTCONSULADO,37,1060
4618,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,LUXEMBURGO,LUXEMBURGO,7,149
4619,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,MALASIA,KUALALUMPURCONSULADO,11,134
4620,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,MEXICO,MEXICOCONSULADO,657,8606
4621,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,NICARAGUA,MANAGUAEMBAJADA,16,290
4622,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,NORUEGA,OSLOEMBAJADA,7,576
4623,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,NUEVAZELANDIA,AUCKLANDCONSULADO,22,1099
4624,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PAISESBAJOS,AMSTERDAMCONSULADO,83,2660
4625,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PANAMA,PANAMACONSULADO,792,18690
4626,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PARAGUAY,ASUNCIONEMBAJADA,28,476
4627,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PERU,LIMACONSULADO,239,5592
4628,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,POLONIA,VARSOVIACONSULADO,11,366
4629,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PORTUGAL,LISBOAEMBAJADA,35,828
4630,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PUERTORICO,SANJUANDEPUERTORICOCONSULADO,98,1378
4631,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,REPUBLICADEFILIPINAS,MANILACONSULADO,7,133
4632,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,REPUBLICADESINGAPUR,SINGAPUREMBAJADA,15,257
4633,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,REPUBLICADOMINICANA,SANTODOMINGOEMBAJADA,169,2654
4634,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,RUSIA,MOSCUEMBAJADA,9,641
4635,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,SUDAFRICA,PRETORIAEMBAJADA,13,137
4636,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,SUECIA,ESTOCOLMOCONSULADO,29,2478
4637,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,SUIZA,BERNACONSULADO,185,2705
4638,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,TAILANDIA,BANGKOKCONSULADO,5,99
4639,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,TRINIDADYTOBAGO,PUERTOESPAACONSULADO,7,227
4640,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,TURQUIA,ANKARACONSULADO,12,83
4641,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,URUGUAY,MONTEVIDEOCONSULADO,13,846
4642,2022,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,VENEZUELA,CARACASCONSULADO,325,61410
4643,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ALEMANIA,BERLINCONSULADO,32,3053
4644,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ARGENTINA,BUENOSAIRESCONSULADO,46,14070
4645,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ARUBA,ORANJESTADCONSULADO,31,4867
4646,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,AUSTRALIA,MELBOURNE,67,4986
4647,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,AUSTRIA,VIENACONSULADO,5,1091
4648,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BELGICA,BRUSELASCONSULADO,14,3080
4649,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BOLIVIA,LAPAZCONSULADO,12,622
4650,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BRASIL,FORTALEZA,15,72
4651,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CANADA,CALGARYCONSULADO,337,5114
4652,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CHILE,ANTOFAGASTACONSULADO,113,3736
4653,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CHINAREPUBLICAPOPULAR,BEIJINGEMBAJADA,8,213
4654,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,COREADELSUR,SEULEMBAJADA,2,247
4655,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,COSTARICA,SANJOSEEMBAJADA,53,9471
4656,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CUBA,LAHABANACONSULADO,2,425
4657,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CURAZAO,WILLEMSTADCONSULADO,7,1984
4658,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,DINAMARCA,COPENHAGUECONSULADO,1,334
4659,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ECUADOR,QUITOCONSULADO,114,15309
4660,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ELSALVADOR,SANSALVADORCONSULADO,9,591
4661,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,EMIRATOSARABESUNIDOS,ABUDHABICONSULADO,9,2087
4662,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ESPANA,BARCELONACONSULADO,526,27149
4663,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ESTADOSUNIDOS,ATLANTACONSULADO,1888,10815
4664,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FINLANDIA,HELSINKIEMBAJADA,1,330
4665,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FRANCIA,PARISEMBAJADA,57,4544
4666,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,GHANA,ACCRACONSULADO,1,20
4667,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,GUATEMALA,GUATEMALACONSULADO,17,1506
4668,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,HONDURAS,TEGUCIGALPAEMBAJADA,2,515
4669,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,HUNGRIA,BUDAPESTCONSULADO,3,196
4670,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,INDONESIA,JAKARTACONSULADO,1,73
4671,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,INGLATERRA,LONDRESCONSULADO,84,15893
4672,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,IRLANDA,DUBLNCONSULADO,3,339
4673,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ISRAEL,TELAVIVCONSULADO,5,1306
4674,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ITALIA,MILANCONSULADO,60,5213
4675,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,JAMAICA,ISLASCAIMAN,1,155
4676,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,JAPON,TOKIOOSAKA,1,78
4677,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,KENIA,NAIROBIEMBAJADA,3,83
4678,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,LIBANO,BEIRUTCONSULADO,5,1060
4679,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,LUXEMBURGO,LUXEMBURGO,2,149
4680,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,MALASIA,KUALALUMPURCONSULADO,1,134
4681,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,MARRUECOS,RABATCONSULADO,2,38
4682,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,MEXICO,MEXICOCONSULADO,87,8606
4683,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,NUEVAZELANDIA,AUCKLANDCONSULADO,6,1099
4684,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PAISESBAJOS,AMSTERDAMCONSULADO,12,2660
4685,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PANAMA,PANAMACONSULADO,129,18690
4686,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PARAGUAY,ASUNCIONEMBAJADA,4,476
4687,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PERU,LIMACONSULADO,67,5592
4688,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,POLONIA,VARSOVIACONSULADO,4,366
4689,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PORTUGAL,LISBOAEMBAJADA,7,828
4690,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PUERTORICO,SANJUANDEPUERTORICOCONSULADO,10,1378
4691,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICADEFILIPINAS,MANILACONSULADO,2,133
4692,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICADESINGAPUR,SINGAPUREMBAJADA,4,257
4693,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICADOMINICANA,SANTODOMINGOEMBAJADA,21,2654
4694,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICASOCIALISTADEVIETNAM,HANOICONSULADO,1,52
4695,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,RUSIA,MOSCUEMBAJADA,2,641
4696,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUDAFRICA,PRETORIAEMBAJADA,1,137
4697,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUECIA,ESTOCOLMOCONSULADO,5,2478
4698,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUIZA,BERNACONSULADO,19,2705
4699,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,TRINIDADYTOBAGO,PUERTOESPAACONSULADO,1,227
4700,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,TURQUIA,ANKARACONSULADO,2,83
4701,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,URUGUAY,MONTEVIDEOCONSULADO,5,846
4702,2022,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,VENEZUELA,CARACASCONSULADO,225,61410
4703,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,ALEMANIA,BERLINCONSULADO,16,3053
4704,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,ARGENTINA,BUENOSAIRESCONSULADO,26,14070
4705,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,ARUBA,ORANJESTADCONSULADO,33,4867
4706,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,ARZERBAIYAN,BAKUCONSULADO,1,30
4707,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,AUSTRALIA,CANBERRACONSULADO,41,520
4708,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,AUSTRIA,VIENACONSULADO,2,1091
4709,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,BELGICA,BRUSELASCONSULADO,3,3080
4710,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,BOLIVIA,LAPAZCONSULADO,6,622
4711,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,BRASIL,MANAOSCONSULADO,13,415
4712,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,CANADA,CALGARYCONSULADO,134,5114
4713,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,CHILE,ANTOFAGASTACONSULADO,62,3736
4714,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,CHINAREPUBLICAPOPULAR,BEIJINGEMBAJADA,1,213
4715,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,COSTARICA,SANJOSEEMBAJADA,70,9471
4716,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,CUBA,LAHABANACONSULADO,2,425
4717,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,CURAZAO,WILLEMSTADCONSULADO,3,1984
4718,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,ECUADOR,QUITOCONSULADO,95,15309
4719,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,EGIPTO,ELCAIROEMBAJADA,4,173
4720,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,ELSALVADOR,SANSALVADORCONSULADO,7,591
4721,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,EMIRATOSARABESUNIDOS,ABUDHABICONSULADO,19,2087
4722,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,ESPANA,BARCELONACONSULADO,323,27149
4723,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,ESTADOSUNIDOS,ATLANTACONSULADO,1461,10815
4724,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,FINLANDIA,HELSINKIEMBAJADA,2,330
4725,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,FRANCIA,PARISEMBAJADA,38,4544
4726,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,GUATEMALA,GUATEMALACONSULADO,12,1506
4727,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,HONDURAS,TEGUCIGALPAEMBAJADA,4,515
4728,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,INDONESIA,JAKARTACONSULADO,1,73
4729,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,INGLATERRA,LONDRESCONSULADO,64,15893
4730,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,IRLANDA,DUBLNCONSULADO,3,339
4731,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,ISRAEL,TELAVIVCONSULADO,1,1306
4732,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,ITALIA,MILANCONSULADO,12,5213
4733,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,JAPON,TOKIOCONSULADO,4,892
4734,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,LIBANO,BEIRUTCONSULADO,2,1060
4735,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,MEXICO,MEXICOCONSULADO,56,8606
4736,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,NICARAGUA,MANAGUAEMBAJADA,1,290
4737,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,NORUEGA,OSLOEMBAJADA,1,576
4738,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,NUEVAZELANDIA,WELLINGTON,3,176
4739,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,PAISESBAJOS,AMSTERDAMCONSULADO,8,2660
4740,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,PANAMA,PANAMACONSULADO,80,18690
4741,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,PARAGUAY,ASUNCIONEMBAJADA,2,476
4742,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,PERU,LIMACONSULADO,30,5592
4743,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,PORTUGAL,LISBOAEMBAJADA,2,828
4744,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,PUERTORICO,SANJUANDEPUERTORICOCONSULADO,10,1378
4745,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,REPUBLICADESINGAPUR,SINGAPUREMBAJADA,1,257
4746,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,REPUBLICADOMINICANA,SANTODOMINGOEMBAJADA,15,2654
4747,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,RUSIA,MOSCUEMBAJADA,1,641
4748,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,SUDAFRICA,PRETORIAEMBAJADA,1,137
4749,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,SUECIA,ESTOCOLMOCONSULADO,6,2478
4750,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,SUIZA,BERNACONSULADO,15,2705
4751,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,TURQUIA,ESTAMBUL,1,164
4752,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,URUGUAY,MONTEVIDEOCONSULADO,1,846
4753,2022,CmaraTerritorial,PARTIDODELAUNINPORLAGENTEPARTIDODELAU,VENEZUELA,CARACASCONSULADO,113,61410
4754,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ALEMANIA,BERLINCONSULADO,29,3053
4755,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ARGENTINA,BUENOSAIRESCONSULADO,57,14070
4756,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ARUBA,ORANJESTADCONSULADO,22,4867
4757,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,AUSTRALIA,CANBERRACONSULADO,44,520
4758,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,AUSTRIA,VIENACONSULADO,8,1091
4759,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,BELGICA,BRUSELASCONSULADO,14,3080
4760,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,BOLIVIA,LAPAZCONSULADO,6,622
4761,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,BRASIL,BRASILIACONSULADO,20,654
4762,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CANADA,CALGARYCONSULADO,178,5114
4763,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CHILE,ANTOFAGASTACONSULADO,66,3736
4764,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CHINAREPUBLICAPOPULAR,GUANGZHOUCONSULADO,2,181
4765,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,COSTARICA,SANJOSEEMBAJADA,58,9471
4766,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CUBA,LAHABANACONSULADO,1,425
4767,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CURAZAO,WILLEMSTADCONSULADO,8,1984
4768,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,DINAMARCA,COPENHAGUECONSULADO,2,334
4769,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ECUADOR,QUITOCONSULADO,83,15309
4770,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ELSALVADOR,SANSALVADORCONSULADO,1,591
4771,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,EMIRATOSARABESUNIDOS,ABUDHABICONSULADO,13,2087
4772,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ESPANA,BARCELONACONSULADO,482,27149
4773,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ESTADOSUNIDOS,ATLANTACONSULADO,1474,10815
4774,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,FINLANDIA,HELSINKIEMBAJADA,1,330
4775,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,FRANCIA,PARISEMBAJADA,40,4544
4776,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,GUATEMALA,GUATEMALACONSULADO,8,1506
4777,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,HONDURAS,TEGUCIGALPAEMBAJADA,3,515
4778,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,HUNGRIA,BUDAPESTCONSULADO,3,196
4779,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,INDIA,NUEVADELHIEMBAJADA,5,66
4780,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,INDONESIA,JAKARTACONSULADO,1,73
4781,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,INGLATERRA,LONDRESCONSULADO,75,15893
4782,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,IRLANDA,DUBLNCONSULADO,1,339
4783,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ISRAEL,TELAVIVCONSULADO,3,1306
4784,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ITALIA,MILANCONSULADO,34,5213
4785,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,JAMAICA,KINGSTONCONSULADO,2,104
4786,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,JAPON,TOKIOCONSULADO,1,892
4787,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,LIBANO,BEIRUTCONSULADO,1,1060
4788,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,MALASIA,KUALALUMPURCONSULADO,3,134
4789,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,MEXICO,MEXICOCONSULADO,117,8606
4790,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,NICARAGUA,MANAGUAEMBAJADA,2,290
4791,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,NORUEGA,OSLOEMBAJADA,2,576
4792,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,NUEVAZELANDIA,AUCKLANDCONSULADO,9,1099
4793,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PAISESBAJOS,AMSTERDAMCONSULADO,14,2660
4794,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PANAMA,PANAMACONSULADO,99,18690
4795,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PARAGUAY,ASUNCIONEMBAJADA,2,476
4796,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PERU,LIMACONSULADO,30,5592
4797,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PORTUGAL,LISBOAEMBAJADA,6,828
4798,2022,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PUERTORICO,MAYAGUEZ,2,233
