anio,elec,partido,nomcandi,nomdepto,votos,censo
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,HUILA,146103,310260
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,LAGUAJIRA,103547,142735
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,MAGDALENA,201845,218157
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,META,131607,218466
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,NARINO,368143,383383
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,NORTEDESANTANDER,112763,265719
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,PUTUMAYO,77310,112839
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,QUINDIO,77910,74785
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,RISARALDA,136655,121905
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,SANANDRES,5282,20820
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,SANTANDER,343052,406008
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,SUCRE,180053,217720
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,TOLIMA,174289,353223
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,VALLEDELCAUCA,888023,314545
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,VAUPES,4759,16183
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,VICHADA,5364,34150
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,AMAZONAS,9962,18333
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,ANTIOQUIA,1850996,1040690
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,ARAUCA,59591,65740
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,ATLANTICO,343629,229833
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,BOGOTA,1449092,34611
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,BOLIVAR,345595,337712
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,BOYACA,309879,532604
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CALDAS,285846,226145
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CAQUETA,79803,124947
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CASANARE,128124,117007
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CAUCA,160137,305504
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CESAR,216815,255059
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CHOCO,46472,124555
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CONSULADOS,180948,223773
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CORDOBA,310683,292813
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CUNDINAMARCA,661521,846476
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,GUAINIA,5873,25575
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,GUAVIARE,15754,22046
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,HUILA,296425,310260
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,LAGUAJIRA,106483,142735
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,MAGDALENA,226098,218157
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,META,265210,218466
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,NARINO,192387,383383
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,NORTEDESANTANDER,486897,265719
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,PUTUMAYO,30912,112839
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,QUINDIO,157516,74785
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,RISARALDA,258964,121905
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,SANANDRES,9303,20820
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,SANTANDER,594334,406008
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,SUCRE,171494,217720
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,TOLIMA,380945,353223
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,VALLEDELCAUCA,747733,314545
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,VAUPES,3094,16183
2018,Presidencia2davuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,VICHADA,10174,34150
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,AMAZONAS,471,17703
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,ANTIOQUIA,139613,1040690
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,ARAUCA,3220,65740
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,ATLANTICO,17746,229833
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,BOGOTA,200249,34611
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,BOLIVAR,12633,337712
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,BOYACA,20682,532604
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,CALDAS,26798,226145
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,CAQUETA,4912,124947
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,CASANARE,6270,117007
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,CAUCA,13945,305504
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,CESAR,8701,255059
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,CHOCO,2265,124555
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,CONSULADOS,8347,225563
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,CORDOBA,9215,292813
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,CUNDINAMARCA,54650,846476
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,GUAINIA,321,25405
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,GUAVIARE,1407,22046
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,HUILA,15006,310260
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,LAGUAJIRA,3537,142735
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,MAGDALENA,8543,218157
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,META,17263,218466
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,NARINO,14989,383383
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,NORTEDESANTANDER,25229,265719
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,PUTUMAYO,2762,112839
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,QUINDIO,15156,74785
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,RISARALDA,23957,121905
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,SANANDRES,574,20820
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,SANTANDER,44174,406008
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,SUCRE,4805,217720
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,TOLIMA,21706,353223
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,VALLEDELCAUCA,78213,314545
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,VAUPES,134,16005
2018,Presidencia2davuelta,VOTOSENBLANCO,VOTOSENBLANCO,VICHADA,431,34150
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,AMAZONAS,48,15377
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,ANTIOQUIA,4825,1047455
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,ARAUCA,238,65740
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,ATLANTICO,612,229833
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,BOGOTA,1417,34611
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,BOLIVAR,784,332902
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,BOYACA,896,517308
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CALDAS,1210,226145
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CAQUETA,274,121251
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CASANARE,226,113350
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CAUCA,1421,304637
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CESAR,414,255059
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CHOCO,490,114939
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CONSULADOS,107,106989
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CORDOBA,854,292813
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CUNDINAMARCA,1185,828618
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,GUAINIA,20,22746
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,GUAVIARE,75,22046
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,HUILA,595,302030
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,LAGUAJIRA,282,142735
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,MAGDALENA,433,221241
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,META,473,210327
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,NARINO,1259,383383
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,NORTEDESANTANDER,1027,264892
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,PUTUMAYO,232,112839
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,QUINDIO,479,74785
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,RISARALDA,1042,121905
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,SANANDRES,17,20820
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,SANTANDER,1218,402690
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,SUCRE,508,214178
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,TOLIMA,981,353223
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,VALLEDELCAUCA,2286,313805
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,VAUPES,10,12723
2018,Presidencia2davuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,VICHADA,31,31338
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,AMAZONAS,167,16227
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,ANTIOQUIA,38417,1040690
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,ARAUCA,1513,65740
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,ATLANTICO,4834,229833
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,BOGOTA,38322,34611
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,BOLIVAR,3944,337712
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,BOYACA,8785,532604
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CALDAS,11507,226145
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CAQUETA,1688,124947
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CASANARE,2674,117007
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CAUCA,8985,305504
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CESAR,4547,255059
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CHOCO,2365,124555
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CONSULADOS,542,209189
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CORDOBA,4537,292813
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CUNDINAMARCA,23271,846476
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,GUAINIA,117,25089
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,GUAVIARE,580,22046
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,HUILA,5721,310260
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,LAGUAJIRA,2404,142735
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,MAGDALENA,3800,218157
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,META,7320,217509
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,NARINO,7441,383383
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,NORTEDESANTANDER,6698,265719
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,PUTUMAYO,1450,112839
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,QUINDIO,5752,74785
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,RISARALDA,9258,121905
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,SANANDRES,78,20820
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,SANTANDER,14164,406008
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,SUCRE,2403,217720
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,TOLIMA,9939,353223
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,VALLEDELCAUCA,29949,314545
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,VAUPES,56,15007
2018,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,VICHADA,145,34150
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,AMAZONAS,749,19750
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,ANTIOQUIA,154077,969128
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,ARAUCA,1678,49200
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,ATLANTICO,23339,207954
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,BOGOTA,299050,29916
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,BOLIVAR,18156,339427
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,BOYACA,23207,556723
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,CALDAS,29658,207655
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,CAQUETA,2744,131252
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,CASANARE,2934,95493
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,CAUCA,13760,289113
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,CESAR,6426,266506
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,CHOCO,3741,131438
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,CONSULADOS,23269,270124
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,CORDOBA,9756,304399
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,CUNDINAMARCA,53539,829378
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,GUAINIA,527,11408
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,GUAVIARE,575,18885
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,HUILA,9586,328528
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,LAGUAJIRA,3361,150452
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,MAGDALENA,8777,227042
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,META,10297,208661
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,NARINO,14579,398681
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,NORTEDESANTANDER,15928,267062
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,PUTUMAYO,2017,100438
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,QUINDIO,13827,76095
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,RISARALDA,22579,101825
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,SANANDRES,573,20689
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,SANTANDER,13801,379160
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,SUCRE,5901,212610
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,TOLIMA,18452,339034
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,VALLEDELCAUCA,77622,322279
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,VAUPES,253,17668
2022,Presidencia1eravuelta,COALICIONCENTROESPERANZA,SERGIOFAJARDO,VICHADA,553,32695
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,AMAZONAS,5744,19750
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,ANTIOQUIA,1388113,969128
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,ARAUCA,12675,49200
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,ATLANTICO,234259,207954
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,BOGOTA,725861,29916
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,BOLIVAR,204567,339427
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,BOYACA,66772,556723
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,CALDAS,137649,207655
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,CAQUETA,19839,131252
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,CASANARE,19456,95493
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,CAUCA,74098,289113
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,CESAR,80922,266506
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,CHOCO,18888,131438
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,CONSULADOS,136561,269911
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,CORDOBA,173418,304399
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,CUNDINAMARCA,195223,829378
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,GUAINIA,1773,11213
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,GUAVIARE,2953,18885
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,HUILA,88351,328528
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,LAGUAJIRA,45938,150452
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,MAGDALENA,128562,227042
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,META,69702,208661
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,NARINO,82810,398681
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,NORTEDESANTANDER,169172,267062
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,PUTUMAYO,11892,100438
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,QUINDIO,82406,76095
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,RISARALDA,113274,101825
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,SANANDRES,4544,20689
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,SANTANDER,105185,379160
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,SUCRE,103977,212610
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,TOLIMA,145282,339034
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,VALLEDELCAUCA,415635,322279
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,VAUPES,763,17572
2022,Presidencia1eravuelta,COALICIONEQUIPOPORCOLOMBIA,FEDERICOGUTIRREZ,VICHADA,3262,32695
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,AMAZONAS,10368,19750
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,ANTIOQUIA,683547,969128
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,ARAUCA,23156,49200
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,ATLANTICO,480563,207954
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,BOGOTA,1772001,29916
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,BOLIVAR,360319,339427
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,BOYACA,195184,556723
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,CALDAS,132234,207655
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,CAQUETA,48112,131252
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,CASANARE,42670,95493
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,CAUCA,388509,289113
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,CESAR,190757,266506
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,CHOCO,96914,131438
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,CONSULADOS,95417,268356
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,CORDOBA,318802,304399
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,CUNDINAMARCA,473060,829378
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,GUAINIA,5046,11408
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,GUAVIARE,11199,18885
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,HUILA,162816,328528
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,LAGUAJIRA,113841,150452
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,MAGDALENA,226781,227042
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,META,135585,208661
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,NARINO,434367,398681
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,NORTEDESANTANDER,107826,267062
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,PUTUMAYO,86740,100438
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,QUINDIO,84544,76095
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,RISARALDA,164587,101825
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,SANANDRES,6056,20689
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,SANTANDER,244837,379160
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,SUCRE,198655,212610
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,TOLIMA,191223,339034
2022,Presidencia1eravuelta,COALICIONPACTOHISTRICO,GUSTAVOPETRO,VALLEDELCAUCA,1045908,322279
